Client_ID|Loan_Request|MTG_Due|Property_Value|Loan_Reason|Occupation|Years_At_Job|Derog_Report|DELQ_Line|Trade_Line|File_Age|Inquiry|Debt_Income_Ratio|CR_Score|Bad
ID#07970|$15,000|$45,000|$68,250|DebtCon|Other|7|0|1|4|56|0||327|1
ID#07971|$15,000|$86,000||DebtCon|Mgr|1|0|0|27|63.7|1||407|1
ID#07972|$15,000|$37,000|$58,488|HomeImp|Other|2|0|0|48|266.9|0||551|1
ID#07973|$15,000|$83,000|$114,000|DebtCon|ProfExe|18|0|0|27|207.2|0||458|1
ID#07974|$15,000|$40,772|$62,025|HomeImp|Other||0|1|19|120.6|2||367|1
ID#07975|$15,000|$20,000|$47,394|HomeImp|Other|13|0|0|11|66.1|0||414|1
ID#07976|$15,000|$38,000|$73,200|DebtCon|Other|6|0|0|17|171.3|0||451|1
ID#07977|$15,000|||DebtCon||0|2|1|10|91.3|1||195|1
ID#07978|$15,000|$89,000|$122,400|HomeImp|Mgr|1|0|2|19|136.5|0||291|1
ID#07979|$15,000|$57,900|$88,200|DebtCon|ProfExe|10|||||||426|1
ID#07980|$15,000|$34,200|$38,900|DebtCon|Other|9.2|0|0|21|170.7|4||407|1
ID#07981|$15,000|$37,624|$60,562|DebtCon|Other||0|1|26|186.9|7||327|1
ID#07982|$15,000|$106,239|$135,942|DebtCon|ProfExe|19.5|0|1|24|9.1|2||289|1
ID#07983|$15,000|$18,500|$19,000|DebtCon|Other|2|0|1|2|20.2|0||309|1
ID#07984|$15,000|$71,269|$97,500|DebtCon|Other|9|0|0|19|118.2|1||419|1
ID#07985|$15,000|$96,931|$137,390|DebtCon|Other|0.2|0|0|16|114.9|1||413|1
ID#07986|$15,000||$74,750|DebtCon|||||||||179|1
ID#07987|$15,000|$2,619|$57,310|DebtCon|Sales|0.3|0|0|6|322.6|0||535|0
ID#07988|$15,000||$87,360|DebtCon|Office|28|0|0|16|323.6|0||531|0
ID#07989|$15,000|$50,000|$90,000|DebtCon|ProfExe|5.5|0|0|22|130.9|2||459|0
ID#07990|$15,000|$62,000|$94,575|HomeImp|ProfExe|23|0|0|24|238.4|1||522|0
ID#07991|$15,000|$48,882|$156,000|DebtCon|ProfExe|20|0|0|28|239.5|0||538|0
ID#07992|$15,000||$48,800|DebtCon|Office|2|0|0|9|86.3|2||397|0
ID#07993|$15,000|$42,720|$70,000|DebtCon|Other|1||2|10|289|1||387|0
ID#07994|$15,000|$73,335|$99,400|DebtCon|ProfExe|0.5|0|0|21|273.9|2||518|0
ID#07995|$15,000|$125,000|$154,000|DebtCon|Mgr||0|0|19|223.2|0||493|0
ID#07996|$15,000|$135,442|$175,900|DebtCon|Mgr|11|0|0|21|247.6|0||506|0
ID#07997|$15,000||$94,000||Other||0|0|10|186.7|1||498|0
ID#07998|$15,000|$53,000|$83,400|HomeImp|ProfExe|5|0|0|13|120.3|0||469|0
ID#07999|$15,000|$54,261|$88,000||ProfExe|10|0|0|16||1||515|0
ID#08000|$15,000|$94,705|$114,400|DebtCon|Other|9|0|0|19|300.3|2||505|0
ID#08001|$15,000|$122,486|$159,000|DebtCon|Office|5|0|0|21|137|1||447|0
ID#08002|$15,000|$48,000|$105,000|HomeImp|Office|2||3|24|142|1||285|0
ID#08003|$15,000|$86,177|$111,500|DebtCon|Other|14|0|0|9|133.9|2||421|0
ID#08004|$15,000|$23,473|$74,000|HomeImp|Other||0|0|50|244.8|1||548|0
ID#08005|$15,000|$72,000|$95,000|DebtCon|Other|0|0|0|18|147.1|1||451|0
ID#08006|$15,000|$59,000|$86,420|DebtCon|Office|1.5|0|0|25|160.3|0||475|0
ID#08007|$15,000|$95,300|$135,700|DebtCon|Office|3|||16|115.7|3||407|0
ID#08008|$15,000|$36,900|$58,600|HomeImp|Other|26|0|0|14|247.1|0||511|0
ID#08009|$15,000|$100,000|$115,000|DebtCon|ProfExe|1|0|0|30|128.9|0||494|0
ID#08010|$15,000|$116,000|$202,800|DebtCon|Other|3.5|0|0|17|203|0||486|0
ID#08011|$15,000|$84,000|$110,975|DebtCon|Other|20|0|0|17|282.2|1||507|0
ID#08012|$15,000|$15,832|$35,300||Office|1|0|0|16|211|0||468|0
ID#08013|$15,000|$62,674|$76,950|HomeImp|Mgr|8|1|5|31|249.5|0||141|1
ID#08014|$15,000||$50,000|HomeImp|Other|0|3|4|45|207|1||145|1
ID#08015|$15,000|$89,200|$114,750|DebtCon|ProfExe|11|0|0|27|114.6|0||418|1
ID#08016|$15,000|$109,000|$155,000|DebtCon|Office|0|3|2|28|105.5|1||165|1
ID#08017|$15,000|$42,006||DebtCon|Other|10|0|1|33|75.3|0||376|1
ID#08018|$15,000|$153,000|$185,625|DebtCon|Mgr|8||2|31|154.2|||338|1
ID#08019|$15,000|$33,000||||0.9|7|5|20|144.9|0||154|1
ID#08020|$15,000|$116,400|$146,450|DebtCon|Other|17.5|0|1|29|255.7|1||434|1
ID#08021|$15,000|$6,124|$35,000|HomeImp|Other|1.5|1|0|5|91.3|0||370|1
ID#08022|$15,000||$26,100|DebtCon|Other|1.6|0|1|20|105.5|17||162|1
ID#08023|$15,000|$40,000|$58,000||ProfExe|4|7|0|26|268.8|3||164|1
ID#08024|$15,000|$68,000|$96,000|DebtCon|Mgr|12|0|3|24|109.6|0||265|1
ID#08025|$15,000|$62,100|$40,000|DebtCon|ProfExe|1|0|0|13|111.6|2||373|1
ID#08026|$15,000|$74,000|$90,000|DebtCon|ProfExe|9|1|3|27|137|0||213|1
ID#08027|$15,000|$16,400|$205,950|DebtCon|Mgr|10|8|3|42|135.9|11|||1
ID#08028|$15,000|$55,300|$81,000|DebtCon|Other|5.3|8|0|30|259.7|4||0|1
ID#08029|$15,000|$47,000|$73,900|DebtCon|Office|2|1|5|16|73.1|1||0|1
ID#08030|$15,000|$82,000|$130,000|DebtCon|Mgr|18|0|5|19|122.7|10||0|1
ID#08031|$15,000|$61,438|$127,300|DebtCon|Self|4|1|3|17|134.3|1||162|1
ID#08032|$15,000|$125,000|$177,100|HomeImp|ProfExe|10|3|1|14|221.2|0||303|1
ID#08033|$15,000|$77,544|$102,000|DebtCon|Sales|4|0|0|35|11.7|2||351|1
ID#08034|$15,000|$61,265||DebtCon|Office|22|0|0|21|186.7|1||440|1
ID#08035|$15,000|$96,983|$140,487|HomeImp|ProfExe|15|0|0|21|132.4|4|35.3|414|0
ID#08036|$15,000|$26,284|$40,908|DebtCon|ProfExe|20|0|1|16|198.8|1|32|445|0
ID#08037|$15,000|$5,627|$64,962|DebtCon|Sales|0|0|0|6|341.5|0|40|490|0
ID#08038|$15,000|$46,867|$67,529|DebtCon|Other|7|0|0|48|133.8|3|31.5|499|0
ID#08039|$15,000|$73,187|$111,623|DebtCon|Other|4|0|0|14|98.1|2|36.2|407|0
ID#08040|$15,000||$68,020|||1|0|0|0||0|1.9|720|0
ID#08041|$15,000|$27,954|$79,333|HomeImp|Other||0|0|49|256|1|42.6|479|0
ID#08042|$15,000|$84,832|$107,207|HomeImp|Other|19|0|0|23|124.5|4|28.6|474|0
ID#08043|$15,000|$89,165|$106,392|DebtCon|Sales|12||2|17|166.1|0|35|362|0
ID#08044|$15,000|$44,623|$72,225|DebtCon|Other|1|0|0|21|268.4|0|28.1|585|0
ID#08045|$15,100|$140,193|$176,342|DebtCon|Mgr|11|0|0|20|248.2|0|30.1|558|0
ID#08046|$15,100|$81,461|$93,548|DebtCon|Other|2|0|0|22|160.1|0|41|427|0
ID#08047|$15,100||$53,238|DebtCon|Other||||16|351||34.1|548|0
ID#08048|$15,100|$73,505|$109,656|DebtCon|Other|5|0|0|13|82|2|36.5|397|0
ID#08049|$15,100|$72,645|$106,343|DebtCon|Other|5|0|0|13|80.8|2|34.5|414|0
ID#08050|$15,100|$68,043|$80,686|DebtCon|Office|4|0|0|20|119.7|1|21.4|568|0
ID#08051|$15,100|$96,763|$114,896|HomeImp|Office|2|0|0|21|144.5|0|36.4|460|0
ID#08052|$15,100|$54,000|$77,542|HomeImp|ProfExe|13|1|1|26|122.6|1||357|1
ID#08053|$15,100|||||0|0|0|0||0||751|1
ID#08054|$15,100|$53,549|$99,812|DebtCon|ProfExe|4|0|0|21|127.1|2|38|414|0
ID#08055|$15,100|$44,959|$68,483|DebtCon|Mgr|27|1|0|17|279.9|1|37.2|446|0
ID#08056|$15,100|$45,579|$54,065|DebtCon|Other||0|0|15|79.8|0|41.4|379|0
ID#08057|$15,100|$26,196|$45,657|HomeImp|Other|9|0|0|12|86.7|1|29.3|473|0
ID#08058|$15,100|$44,700|$76,456|DebtCon|Mgr|5|0|0|9|134.5|0|29.4|501|0
ID#08059|$15,100|$39,679|$62,674|DebtCon||5|1|0|9|95.6|1|28.5|434|0
ID#08060|$15,100||$32,289|DebtCon|Other|13|||9|82|1|33.5|429|0
ID#08061|$15,100||$98,114||Other||0|0|10|198.1|1|31.5|497|0
ID#08062|$15,200|$58,000|$77,000|DebtCon|Other|0.9|1|0|26|127.9|3||363|1
ID#08063|$15,200|$44,414|$60,098|DebtCon||4|1|0|9|105.7|2|27.4|436|0
ID#08064|$15,200|$59,544|$86,360|HomeImp|ProfExe|5|0|0|12|120.1|0|27.6|515|0
ID#08065|$15,200|$87,116|$105,971|HomeImp|Other|21|0|0|24|147.9|4|28|491|0
ID#08066|$15,200|$137,128|$184,660|DebtCon|Mgr|11|0|0|21|254.4|0|28.8|573|0
ID#08067|$15,200|$102,925|$114,520|HomeImp|Office|3|0|0|22|137.4|0|36.4|458|0
ID#08068|$15,200|$85,303|$131,022|DebtCon|ProfExe|14|0|0|18|295.5|0|29.6|579|0
ID#08069|$15,200|$49,428|$62,696|DebtCon|Mgr|27|0|0|16|265.4|1|38.5|473|0
ID#08070|$15,200|$69,320|$89,644|DebtCon|Other|11|0|0|11|91.7|2|31.1|446|0
ID#08071|$15,200||$67,103|||1|0|0|0||0|3.7|704|0
ID#08072|$15,200|$47,200|$74,510|DebtCon|ProfExe|17|0|0|23|174.5|0|41.9|427|0
ID#08073|$15,200|$20,005|$39,605|DebtCon|Mgr|8|0|0|10|96.7|0|21.7|554|0
ID#08074|$15,200|$142,766|$177,998|DebtCon|Mgr|12|0|0|21|260.4|0|27.5|587|0
ID#08075|$15,200|$96,341|$118,734|DebtCon|Other|1|1||26|90.7|1|39.1|362|1
ID#08076|$15,200|$34,854|$63,519|DebtCon|ProfExe|6|0|0|15|275.5|0|20.8|645|0
ID#08077|$15,200|$41,049|$50,892|DebtCon|ProfExe|1|0|0|34|276.2|1|38.4|504|0
ID#08078|$15,200|$43,961|$62,171|DebtCon|Other||0|0|18|124.8|1|39.6|407|0
ID#08079|$15,200|$90,108|$118,941|HomeImp|Mgr|2|0|2|25|170.9|0|41.2|321|0
ID#08080|$15,200|$40,341|$58,834|DebtCon|Other||0|0|15|100|0|41.1|391|0
ID#08081|$15,200|$7,879|$95,124|HomeImp|Other|13|0|1|22|270.3|0|29.2|522|0
ID#08082|$15,200|$102,699|$121,925|HomeImp|Office|2|0|0|22|155.9|0|36.7|463|0
ID#08083|$15,200||$100,320||Other||0|0|9|190.3|0|33.8|485|0
ID#08084|$15,200|$77,636|$95,682|DebtCon|ProfExe|10|1|1|41|335.8||38|440|0
ID#08085|$15,200|$71,233|$84,439|DebtCon|Other|1|0|0|26|243|2|32.2|521|0
ID#08086|$15,200|$8,723|$66,817|DebtCon|Sales|0|0|0|5|309.5|0|37.8|495|0
ID#08087|$15,200|$64,028|$95,482|DebtCon|Office|2|0|0|24|174.2|0|24.9|579|0
ID#08088|$15,200|$53,433|$114,245|HomeImp|Office|2||3|24|155.4|1|37|282|0
ID#08089|$15,300|$65,298|$94,301|DebtCon|Office|1|0|0|19|150.5|4|31.4|455|0
ID#08090|$15,300|$22,057|$44,461||Office|1|0|0|16|210.3|0|40.4|445|0
ID#08091|$15,300|$57,840|$86,903|DebtCon|Other|0|0|0|11|110.8|4|38.8|361|0
ID#08092|$15,300|$14,695|$48,095|DebtCon|ProfExe|1|0|0|16|301.7|0|19|673|0
ID#08093|$15,300|$83,039|$99,630|DebtCon|ProfExe|8|1|2|42|354.5||38.3|390|0
ID#08094|$15,300||$92,320|DebtCon|Office|28|0|0|15|326|0|15.3|715|0
ID#08095|$15,300|$62,094|$96,938||ProfExe|9|0|0|15||0|25.4|529|0
ID#08096|$15,300|$82,439|$99,896|DebtCon|ProfExe|1|0|0|21|281.2|1|39.4|479|0
ID#08097|$15,300|$81,500|$102,000|HomeImp|ProfExe|3.5|0|0|25|123.8|1||476|0
ID#08098|$15,300|$101,000|$112,500|DebtCon|Other|1|0|0|21|129.9|2||437|0
ID#08099|$15,300|$96,700||HomeImp|Other|5|0|1|24|225.2|0||443|1
ID#08100|$15,300|$101,311|$113,253|DebtCon|Other|0|0|0|21|140.1|1|40.7|408|0
ID#08101|$15,300|$127,172|$156,578|DebtCon|Mgr||0|0|19|213.3|0|36.3|487|0
ID#08102|$15,300|$88,251|$103,063|HomeImp|Other|18|0|0|23|127.6|3|28.2|492|0
ID#08103|$15,300|$59,083|$96,073|DebtCon|ProfExe|8|0|0|19|194|0|20.5|619|0
ID#08104|$15,300|$109,767|$117,552|DebtCon|ProfExe|0|0|0|30|125.9|0|37.7|453|0
ID#08105|$15,300|$53,736|$102,094|HomeImp|Other|0|0|2|10|33.4|1|40.1|239|0
ID#08106|$15,300|$84,989|$98,781|HomeImp|Office||0|0|25|184.5|0|43|424|0
ID#08107|$15,300|$33,113|$57,991|DebtCon|Other|4|0|0|16|122.6|1|40.6|394|0
ID#08108|$15,300|$78,375|$108,175|HomeImp|Other|6|1|0|20|82.1|0|22.5|509|1
ID#08109|$15,300|$49,421|$67,343|DebtCon|Other|4|0|0|22|57.9|6|42.9|293|1
ID#08110|$15,400|$103,934|$113,696|DebtCon|Office|4|0|0|34|265.6|1|26.8|603|0
ID#08111|$15,400|$32,131|$47,338|HomeImp|Other|9|0|0|11|93.4|1|31.4|456|0
ID#08112|$15,400|$100,848|$129,454|HomeImp|ProfExe|10|0|0|31|174.9|2|28.1|536|0
ID#08113|$15,400|$48,275|$69,427|DebtCon|ProfExe|17|0|0|15|202.5|0|23.2|593|0
ID#08114|$15,400|$32,855|$69,663|DebtCon|ProfExe|7|0|0|16|256.2|1|23.3|604|0
ID#08115|$15,400|$10,074|$57,135|DebtCon|ProfExe|4|0|0|16|310.4|0|17.6|690|0
ID#08116|$15,400|$50,402|$65,561|DebtCon|Mgr|25|0|0|16|282.6|0|38.1|496|0
ID#08117|$15,400|$59,518|$91,172|DebtCon|Office|2|0|0|25|159|0|25|573|0
ID#08118|$15,400|$63,456|$96,794|DebtCon|ProfExe|3|0|0|28|85.5|0|37.4|436|1
ID#08119|$15,400|$25,822|$43,334||Office|1|0|0|15|211|0|40.5|443|0
ID#08120|$15,400|$104,451|$119,195|DebtCon|Office|5|0|0|34|264.8|0|30|586|0
ID#08121|$15,400|$58,085|$91,192|DebtCon|ProfExe|10|0|0|19|191.3|0|21.4|610|0
ID#08122|$15,400||$43,899|HomeImp|Other|0|0|0|9|324.6|1|27.8|583|0
ID#08123|$15,400|$110,900|$126,400|DebtCon||16|0|0|18|179.6|1||501|0
ID#08124|$15,400|$73,793|$86,176|DebtCon|Other|2|1|0|26|229.4|3|31|468|0
ID#08125|$15,400|$30,703|$57,184|HomeImp|Other|10|0|0|10|122.8|0|18.2|597|0
ID#08126|$15,400|$7,839|$48,276|DebtCon|ProfExe|4|0|0|16|315.2|0|18.3|685|0
ID#08127|$15,400|$39,452|$56,834|DebtCon|Other|7|1|0|15|120.1|1|39.9|352|0
ID#08128|$15,400|$50,121|$67,755|DebtCon|Other|3|0|0|14|168.7|0|37.6|450|0
ID#08129|$15,500|$57,993|$82,248|DebtCon|Other|10|0|0|16|173.1|0|32.1|503|1
ID#08130|$15,500|$56,206|$137,388|DebtCon|Other|2|0|0|42|275.5|4|39.7|466|0
ID#08131|$15,500|$158,506|$179,499|DebtCon|ProfExe|8||0|26|195.7|4|40.7|401|0
ID#08132|$15,500|$59,316|$80,837|DebtCon|Other|1|0|0|11|126.9|3|35.9|406|0
ID#08133|$15,500|$36,650|$62,963|DebtCon|ProfExe|6|0|0|16|260.9|0|24.3|610|0
ID#08134|$15,500|$74,761|$92,729|DebtCon|ProfExe|9|0|1|42|339.1||37.5|494|0
ID#08135|$15,500|$25,448|$39,188||Office|3|0|0|16|215.6|0|39|460|0
ID#08136|$15,500|$93,730|$106,841|DebtCon|Sales|13||1|18|132.8|0|33.3|422|0
ID#08137|$15,500|$88,929|$115,249|DebtCon|ProfExe|0|0|2|34|156.1|0|32|409|0
ID#08138|$15,500|$79,185|$88,693|DebtCon|Mgr|19|0|0|23|244.2|10|36.3|383|0
ID#08139|$15,500|$98,646|$115,669|DebtCon|Other|13|0|0|26|177.5|0|33.4|508|0
ID#08140|$15,500|$71,412|$93,723|DebtCon|Mgr|19|0|0|24|238.5|11|36|373|0
ID#08141|$15,500|$97,596|$119,326|DebtCon|Office|0||3|30|254.7|1|41|297|0
ID#08142|$15,500|$52,051|$88,200|DebtCon|Office|30|0|0|22|211.1|0||493|0
ID#08143|$15,500|$48,100|$67,000|DebtCon|Other|15|||||||426|1
ID#08144|$15,500|$26,452|$43,900|DebtCon|Mgr|21|1|2|19|215.1|0||314|1
ID#08145|$15,500|$38,900|$60,500|DebtCon|Other|8|7|4|53|95.9|2|||1
ID#08146|$15,500|$28,269|$52,822|HomeImp|Other|9|0|0|9|120.6|1|18.2|582|0
ID#08147|$15,500|$46,846|$70,082|DebtCon|ProfExe|7|0|0|12|152.2|2|30.1|482|0
ID#08148|$15,500|$54,653|$73,117|DebtCon|Other|13||||||29.5|501|1
ID#08149|$15,500|$20,800|$173,566|HomeImp|Self|6|0|0|26|292|0|25.6|626|0
ID#08150|$15,500|$82,054|$104,627|DebtCon|Sales|3|0|0|35|9|1|60.6|195|1
ID#08151|$15,500|$116,543|$133,986|DebtCon||17|0|0|18|164.7|1|37.6|442|0
ID#08152|$15,500|$17,727|$39,746||Office|1|0|0|16|204.1|0|40.7|441|0
ID#08153|$15,500|$96,426|$122,322|DebtCon|Office|12|0|0|12|226.3|0|40.9|443|0
ID#08154|$15,600||$66,837|||9|0|0|15|94.7|0|26.3|520|0
ID#08155|$15,600|$83,758|$106,992|HomeImp|ProfExe|3|0|0|24|127.7|1|39|422|0
ID#08156|$15,600|$102,572|$112,721|DebtCon|Office|3|0|1|33|271.3|0|29.6|534|0
ID#08157|$15,600|$102,881|$117,868|DebtCon|Other|11|0|0|19|287.4|2|31.8|535|0
ID#08158|$15,600|$104,458|$137,583|DebtCon|Other|1|0|0|46|280.8|0|41.2|510|0
ID#08159|$15,600|$27,599|$47,615|HomeImp|Other|10|0|0|12|90.3|1|29.7|472|0
ID#08160|$15,600|$89,312|$110,431|HomeImp|ProfExe|2|0|0|25|110.4|1|39.2|414|0
ID#08161|$15,600|$74,156|$101,136|DebtCon|Mgr|11|0|3|24|107.4|0|27.7|356|1
ID#08162|$15,600|$92,789|$123,455|DebtCon|Other|13|0|0|26|176.7|0|36.5|480|0
ID#08163|$15,600|$47,537|$66,581|DebtCon|Other|7|0|1|48|116.6|3|30.4|446|0
ID#08164|$15,600|$62,582|$131,510|DebtCon|Self|2|0|2|17|122.6|1|38.6|301|1
ID#08165|$15,700|$53,443|$77,704|DebtCon|Office|2|0|5|16|73.1|0|45.2|0|1
ID#08166|$15,700|$80,200|$88,545|DebtCon|Mgr|21|0|0|24|242.6|10|36.3|384|0
ID#08167|$15,700|$64,793|$99,157|HomeImp|ProfExe|22|0|0|23|244.7|1|38.3|476|0
ID#08168|$15,700|$135,886|$181,894|DebtCon|Mgr|10|0|0|21|248|0|30.3|558|0
ID#08169|$15,700|$75,764|$97,122|DebtCon|Other|5|2|0|21|70.7|0|24.4|444|0
ID#08170|$15,700|$35,873|$52,800|HomeImp|Other|10|0|0|10|128.2|0|21|575|0
ID#08171|$15,700|$46,423|$72,198|DebtCon|Other|0||2|10|267.4|1|36.5|371|0
ID#08172|$15,700|$48,093|$65,686|DebtCon|ProfExe|3|0|0|12|149.9|1|30.5|490|0
ID#08173|$15,700|$111,367|$127,421|DebtCon||16|0|0|18|184.2|1|41|420|0
ID#08174|$15,700|$149,305||DebtCon|ProfExe|25|0|2|71|382.9|0|38.2|502|1
ID#08175|$15,700||$28,198|DebtCon|Other|12|||9|87.6|2|32.4|430|0
ID#08176|$15,700|$79,346|$93,472|DebtCon|Mgr|19|0|0|23|244.5|11|33.2|399|0
ID#08177|$15,700|$83,761|$125,860|HomeImp|Other|1|0|0|0||0||421|1
ID#08178|$15,700|$122,646|$204,282|DebtCon|Other|2|0|0|17|201.9|0|26.3|568|0
ID#08179|$15,700|$87,754|$103,045|HomeImp|Other|21|0|0|23|147.5|4|29.2|479|0
ID#08180|$15,700||$54,557|DebtCon|Office|2|0|0|8|93|2|41.3|353|0
ID#08181|$15,700|$99,618|$131,710|DebtCon|Mgr|5|||41|236.7|2|37.9|490|0
ID#08182|$15,700|$46,124|$67,964|DebtCon|ProfExe|6|0|0|12|155.8|2|28.8|495|0
ID#08183|$15,700|$58,410|$89,082|DebtCon|Office|29|0|0|21|211.8|0|31.1|536|0
ID#08184|$15,700|$83,830|$122,719|||||||||35.2|426|0
ID#08185|$15,800|$91,095|$109,401|DebtCon|Sales|12||1|17|154.4|0|33.5|428|0
ID#08186|$15,800|$51,281|$144,202|DebtCon|Other|1|0|0|43|286|4|41.5|457|0
ID#08187|$15,800|$9,407|$60,165|DebtCon|Sales|1|0|0|5|310.7|0|40.1|476|0
ID#08188|$15,800|$61,073|$90,897|DebtCon|ProfExe|8|0|0|20|208.5|0|23|605|0
ID#08189|$15,800|$25,344|$79,736|HomeImp|Other||0|0|50|250|0|42.4|492|0
ID#08190|$15,800||$30,395|DebtCon|Other|12|||8|85.3|2|33.6|418|0
ID#08191|$15,800|$89,765|$111,792|DebtCon|ProfExe|1|0|2|34|143.4|1|33.1|383|0
ID#08192|$15,800|$58,100|$83,000|DebtCon|ProfExe|2|1|1|27|284.1|4||340|1
ID#08193|$15,800|$104,913|$121,214|DebtCon|ProfExe|2|0|0|21|134|0|44.9|381|1
ID#08194|$15,800|$51,163|$157,644|DebtCon|ProfExe|19|0|0|28|239.2|0|20.7|649|0
ID#08195|$15,800|$101,246|$142,340|DebtCon|Office|2|||16|109.3|2|33.8|437|0
ID#08196|$15,800|$78,905|$97,628|DebtCon|Other|0|0|0|23|152.2|0|42.2|415|0
ID#08197|$15,800|$74,815|$89,721|DebtCon|Mgr|16|0|0|0||0|38|410|1
ID#08198|$15,800|$24,939|$39,285||Office|2|0|0|16|209|0|38.9|459|0
ID#08199|$15,800|$103,537|$111,139|DebtCon|Office|3|0|1|34|252.3|1|27.7|533|0
ID#08200|$15,800|$102,552|$138,171|HomeImp|ProfExe|13|0|0|21|116.8|4|35.1|411|0
ID#08201|$15,800|$58,388|$100,944|HomeImp|Other|0|0|3|10|51.5|1|39.9|193|0
ID#08202|$15,800||$96,579|DebtCon|Office|28|0|0|15|328.2|0|12.2|745|0
ID#08203|$15,800|$71,820|$89,739|DebtCon|Other|0|1|1|25|123|1|33.5|368|0
ID#08204|$15,800|$94,363|$128,434|DebtCon|Mgr|4|||42|241.7|2|39.2|482|0
ID#08205|$15,800|$41,661|$80,457|DebtCon|Mgr|3|0|1|8|137.3|0|27.4|462|0
ID#08206|$15,800|$20,665|$43,790|DebtCon|Mgr|8|0|0|11|108.4|0|22.8|552|0
ID#08207|$15,800|$42,504|$64,847|HomeImp|Other||0|0|18|120.7|2|36.8|418|1
ID#08208|$15,800|$69,928|||Other|23|0|3|14|82.4|1|32.3|279|1
ID#08209|$15,800|$74,575|$95,815|DebtCon|Other|7|2|0|21|69.6|0|24.1|446|0
ID#08210|$15,900|$95,120|$114,674|DebtCon|Office|4|0|1|34|278.9|0|28.2|552|0
ID#08211|$15,900|$46,731|$71,521|DebtCon|ProfExe|18|0|0|22|192.1|0|40.4|447|0
ID#08212|$15,900|$96,854|$156,450|DebtCon|Mgr|1|0|0|19|212.7|0|40.2|453|0
ID#08213|$15,900|$50,715|$70,467|DebtCon|Other|0||1|10|285.4|0|36.1|452|0
ID#08214|$15,900|$49,516|$105,352|HomeImp|Other|0|0|2|9|54.4|0|40.3|259|0
ID#08215|$15,900|$94,108|$113,888|HomeImp|Office|2|0|0|21|140.5|0|36.3|460|0
ID#08216|$15,900|$79,660|$96,393|DebtCon|Other|4|2|0|21|84.2|1|22.1|458|0
ID#08217|$15,900|$102,564|$120,724|DebtCon|ProfExe|0|0|0|30|125.8|0|38|451|0
ID#08218|$15,900|$38,860|$68,912|DebtCon|ProfExe|9|0|0|16|250.9|1|22.2|613|0
ID#08219|$15,900|$101,412|$119,751|DebtCon|Other|9|0|0|18|300|2|30.2|553|0
ID#08220|$15,900|$97,478|$120,514|DebtCon|Office|1||3|29|264.3|1|41.8|293|0
ID#08221|$15,900|$48,563|$64,679|DebtCon|ProfExe|4|0|0|12|156.1|2|27.8|505|0
ID#08222|$15,900|$42,623|$66,458|DebtCon|ProfExe|4|0|0|12|146.8|1|30.3|491|0
ID#08223|$15,900|$43,830|$59,530|DebtCon|Other|4.6|1|0|27|148.1|1||398|1
ID#08224|$15,900|$89,500|$104,200|DebtCon|ProfExe|15|0|3|37|183.6|0||294|1
ID#08225|$15,900|$107,336|$120,451|DebtCon|Other|1|0|0|21|123.5|2|38|413|0
ID#08226|$15,900|$112,973|$129,878|DebtCon||17|0|0|17|179.1|0|39.2|445|0
ID#08227|$15,900|$101,337||HomeImp|Other|4|0|0|23|235.6|0|20.7|641|1
ID#08228|$15,900|$68,304|$92,271|DebtCon|Other|1|1|2|25|113.2|2|32.9|301|0
ID#08229|$15,900|$68,079|$90,212|HomeImp|Other||0|0|19|304.2|0|30.4|578|0
ID#08230|$15,900|$71,841|$96,424|HomeImp|Office|10|||11|111.4|0|37|428|0
ID#08231|$15,900|$88,000|$109,500|DebtCon|ProfExe|7|0|0|21|138|2||462|0
ID#08232|$15,900|$58,518|$82,095|HomeImp|ProfExe|10|0|2|14|177.2|0|28.8|419|0
ID#08233|$15,900|$90,017|$114,267|DebtCon|ProfExe|8|0|0|36|205.2|2|41.2|440|0
ID#08234|$15,900|$94,078|$118,359|DebtCon|Other|13|0|0|8|125.6|1|37.8|410|0
ID#08235|$15,900|$16,744|$52,234|DebtCon|ProfExe|3|0|0|16|288.4|0|17.5|682|0
ID#08236|$16,000|$56,295|$77,146|DebtCon|Office|0|0|0|24|190.4|0|31.7|526|0
ID#08237|$16,000||$51,792|DebtCon|Other||||17|340.7||30.6|577|0
ID#08238|$16,000|$71,861|$95,315|HomeImp|ProfExe|24|0|0|23|241.4|1|35.5|501|0
ID#08239|$16,000|$32,918|$52,482|DebtCon|ProfExe|3|0|0|34|259.6|0|40.3|493|0
ID#08240|$16,000|$74,459|$103,255|DebtCon|Other|6|3|0|21|72.9|1|24.9|382|0
ID#08241|$16,000|$82,097|$100,225|DebtCon|Other|0|0|0|22|129.4|0|39.8|426|0
ID#08242|$16,000|$133,193|$160,919|DebtCon|Mgr||0|0|18|223.3|0|37.3|482|0
ID#08243|$16,000|$20,000|$60,000|HomeImp|Other|11|0|0|9|51|0||406|1
ID#08244|$16,000|$31,000|$54,000|DebtCon|Other|16|0|0|18|110.6|1||438|0
ID#08245|$16,000|$101,000|$130,000|DebtCon|ProfExe|7.5|0|0|14|102.5|0||462|0
ID#08246|$16,000|$62,200|$89,200|DebtCon|Other|1.9|0|0|31|176.5|1||484|0
ID#08247|$16,000|$90,900|$152,300|HomeImp|ProfExe|5|0|0|17|102.5|0||469|0
ID#08248|$16,000|$16,300|$128,200|DebtCon|Other|10|0|0|10|366.3|1||535|0
